Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_IO_file_jumps_maybe_mmap;fileops.c;1504;1.1335577964782715;0-2;LSB bit-flip
__malloc_hook;malloc.c;1866;0.9157629013061523;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.42662715911865234;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.8227932453155518;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;1.3693463802337646;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;91;0.5125141143798828;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2487497329711914;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.582434892654419;0-2;LSB bit-flip
tcache;malloc.c;2921;0.6166503429412842;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.7124099731445312;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;1.5398452281951904;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8839850425720215;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.0882861614227295;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.8068482875823975;0-2;LSB bit-flip
_rtld_global;rtld.c;231;0.527055025100708;0-2;LSB bit-flip
tcache;malloc.c;2921;0.8554255962371826;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.799095630645752;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.2525343894958496;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.3546285629272461;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.0958642959594727;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9275097846984863;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.46603965759277344;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1190671920776367;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.8821885585784912;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.48880887031555176;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.8921821117401123;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.38988733291625977;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5743660926818848;0-2;LSB bit-flip
